original_cost,expenditure,physical_progress,project_duration_days,project_duration_months,expenditure_ratio,progress_per_month,sector,ministry,agency,cost_overrun_flag
205,19.86,39,2755.5,90.52233902759525,0.0968780487804878,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Chennai Petroleum Corporation Limited [CPCL],0
3191,3074.01,89,2755.5,90.52233902759525,0.963337511751802,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],1
4679,188.88,4,2755.5,90.52233902759525,0.0403675999145116,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,0
7392,6304.0,90,2755.5,90.52233902759525,0.8528138528138528,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,0
2329,820.24,48,2755.5,90.52233902759525,0.3521854873336196,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
1932,1552.37,98,2755.5,90.52233902759525,0.8035041407867495,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
7844,6495.6,95,2755.5,90.52233902759525,0.8280979092299847,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
9265,6375.02,85,2755.5,90.52233902759525,0.6880755531570427,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,0
12366,16502.4,75,2755.5,90.52233902759525,1.3344978165938866,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
173,148.0,87,2755.5,90.52233902759525,0.8554913294797688,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],0
1219,745.24,90,2755.5,90.52233902759525,0.6113535684987695,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],0
18936,12190.1,83,2755.5,90.52233902759525,0.6437526404731728,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,0
345,210.89,46,2755.5,90.52233902759525,0.6112753623188405,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,0
2585,564.58,58,2755.5,90.52233902759525,0.2184061895551257,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Bharat Petroleum Corporation Limited [BPCL],0
1459,1043.9,70,2755.5,90.52233902759525,0.7154900616860864,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],1
294,97.22,93,2755.5,90.52233902759525,0.3306802721088435,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,NRL,0
385,132.73,63,2755.5,90.52233902759525,0.3447532467532467,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Mangalore Refinary and Petrochemicals Limited,0
911,1004.0,97,2755.5,90.52233902759525,1.102085620197585,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Gas Authority of India Limited [GAIL],1
1486,184.56,17,541.0,17.772667542706962,0.1241991924629878,0.9565249537892792,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
2380,1652.62,61,2755.5,90.52233902759525,0.6943781512605042,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
631,505.07,77,2755.5,90.52233902759525,0.8004278922345484,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],1
1163,1156.9,94,2755.5,90.52233902759525,0.9947549441100604,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],0
886,765.43,73,2755.5,90.52233902759525,0.8639164785553047,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],1
622,192.66,83,2755.5,90.52233902759525,0.3097427652733119,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Bharat Petroleum Corporation Limited [BPCL],0
249,209.42,93,2755.5,90.52233902759525,0.8410441767068273,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],1
260,1.11,25,2755.5,90.52233902759525,0.0042692307692307,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,1
837,205.78,49,2755.5,90.52233902759525,0.2458542413381123,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],1
463,264.44,82,2755.5,90.52233902759525,0.5711447084233261,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,1
340,88.08,24,2755.5,90.52233902759525,0.2590588235294118,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,1
4460,255.64,12,2755.5,90.52233902759525,0.0573183856502242,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,0
860,566.18,98,2755.5,90.52233902759525,0.6583488372093023,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,0
2212,11.52,7,2755.5,90.52233902759525,0.0052079566003616,0.6743353097526068,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,0
1800,1293.71,60,2680.0,88.04204993429697,0.7187277777777777,0.681492537313433,Railways,Ministry of Coal,Ministry of Coal,0
177,0.0,0,2755.5,90.52233902759525,0.0,0.6743353097526068,Railways,Ministry of Railways,SECR,0
793,894.16,50,4126.0,135.5453350854139,1.1275662042875156,0.3688802714493456,Railways,Ministry of Railways,Central Railway [CR] - II,1
1035,1692.0,97,2772.0,91.06438896189223,1.6347826086956525,1.0651803751803752,Railways,Ministry of Railways,Central Railway [CR] - II,1
1385,1102.48,77,3586.0,117.80551905387648,0.796014440433213,0.6536196319018406,Railways,Ministry of Railways,Central Railway [CR] - II,0
540,724.75,80,3771.0,123.88304862023652,1.3421296296296297,0.6457703526915938,Railways,Ministry of Railways,Central Railway [CR] - II,1
177,0.0,0,2755.5,90.52233902759525,0.0,0.6743353097526068,Railways,Ministry of Railways,SECR,1
177,0.76,2,2755.5,90.52233902759525,0.0042937853107344,0.6743353097526068,Railways,Ministry of Railways,SECR,1
169,10.13,4,2755.5,90.52233902759525,0.0599408284023668,0.6743353097526068,Railways,Ministry of Railways,SECR,1
962,132.63,16,1517.0,49.83574244415243,0.1378690228690228,0.3210547132498352,Railways,Ministry of Railways,Western Railway,0
328,48.02,25,2755.5,90.52233902759525,0.1464024390243902,0.6743353097526068,Railways,Ministry of Railways,SECR,1
638,969.0,80,3177.0,104.36925098554534,1.5188087774294672,0.7665092854894554,Railways,Ministry of Railways,Central Railway [CR] - II,1
418,223.0,86,1491.0,48.98160315374507,0.5334928229665071,1.7557612340710933,Railways,Ministry of Railways,Western Railway [WR] - II,0
1390,123.0,25,1855.0,60.939553219448094,0.0884892086330935,0.4102425876010782,Railways,Ministry of Railways,CAO/C/NCR,0
2539,4725.34,92,9951.0,326.9053876478318,1.8611027963765263,0.2814269922620842,Railways,Ministry of Railways,Central Railways,1
758,315.37,55,2132.0,70.03942181340341,0.4160554089709762,0.7852720450281427,Railways,Ministry of Railways,CAO/C/NCR,1
1457,50.0,8,2252.0,73.98160315374507,0.0343170899107755,0.1081349911190053,Railways,Ministry of Railways,North Central Railway,0
1605,1311.39,33,2102.0,69.053876478318,0.8170654205607477,0.4778877259752616,Railways,Ministry of Railways,East Central Railway [ECR] - II,1
1378,670.74,35,1959.0,64.35611038107753,0.4867489114658926,0.5438489025012762,Railways,Ministry of Railways,South Western Railway [SWR] - II,1
258,0.83,0,3165.0,103.97503285151116,0.0032170542635658,0.0,Railways,Ministry of Railways,CAO/C/ECoR,0
950,507.02,86,1856.0,60.972404730617605,0.5337052631578947,1.4104741379310346,Railways,Ministry of Railways,North Eastern Railway [NER],0
4940,1217.13,8,4410.0,144.87516425755584,0.2463825910931174,0.055219954648526,Railways,Ministry of Railways,North Eastern Railway [NER],0
499,595.0,97,2101.0,69.02102496714849,1.192384769539078,1.4053688719657305,Railways,Ministry of Railways,Karnataka Rail Infrastructure Development Company Limited [K-RIDE],0
407,317.0,75,2281.0,74.93429697766096,0.7788697788697788,1.000876808417361,Railways,Ministry of Railways,CAO/C/NR,0
736,712.0,50,4017.0,131.96452036793693,0.967391304347826,0.3788897186955439,Railways,Ministry of Railways,Central Railway [CR] - II,1
1591,0.75,0,2671.0,87.74638633377135,0.0004714016341923,0.0,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
1284,1298.0,80,3344.0,109.85545335085412,1.010903426791277,0.7282296650717703,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
250,118.0,15,2525.0,82.95006570302233,0.472,0.1808316831683168,Railways,Ministry of Railways,CAO/C/NCR,1
13447,6391.15,59,6484.0,213.00919842312743,0.4752844500632111,0.2769833436150524,Railways,Ministry of Railways,RVNL - II,0
2529,2051.69,94,2497.0,82.03022339027595,0.8112653222617635,1.1459191029235083,Railways,Ministry of Railways,RVNL - II,1
471,187.33,57,1854.0,60.906701708278575,0.397728237791932,0.9358576051779935,Railways,Ministry of Railways,North Western Railway [NWR],0
1376,218.0,18,2951.0,96.9448094612352,0.1584302325581395,0.1856726533378516,Railways,Ministry of Railways,South East Central Railway [SECR] - II,1
297,193.22,30,4718.0,154.9934296977661,0.6505723905723906,0.1935565917761763,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
1016,1113.75,70,2698.0,88.63337713534823,1.09621062992126,0.7897702001482579,Railways,Ministry of Railways,North Eastern Railway [NER],1
1540,506.73,31,3241.0,106.47174770039422,0.3290454545454545,0.2911570502931194,Railways,Ministry of Railways,Northen Railway [NR],0
963,906.0,95,4352.0,142.96977660972405,0.940809968847352,0.6644761029411764,Railways,Ministry of Railways,North Eastern Railway [NER],1
1794,1800.85,80,6247.0,205.22339027595268,1.003818283166109,0.3898191131743237,Railways,Ministry of Railways,Western Railway [WR] - II,0
241,71.0,0,4290.0,140.9329829172142,0.2946058091286307,0.0,Railways,Ministry of Railways,South East Central Railway [SECR] - II,1
1209,405.31,9,5936.0,195.00657030223388,0.3352440033085194,0.0461522911051213,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],0
749,0.0,0,3348.0,109.9868593955322,0.0,0.0,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
1628,1440.85,82,5921.0,194.5137976346912,0.8850429975429975,0.4215639250126667,Railways,Ministry of Railways,RVNL - II,0
819,471.0,86,1855.0,60.939553219448094,0.575091575091575,1.411234501347709,Railways,Ministry of Railways,North Western Railway [NWR],1
969,411.0,45,2007.0,65.93298291721419,0.4241486068111455,0.6825112107623319,Railways,Ministry of Railways,North Western Railway [NWR],0
747,392.0,39,-1127.0,-37.023653088042046,0.5247657295850067,0.6743353097526068,Railways,Ministry of Railways,North Central Railway,0
493,234.48,9,2891.0,94.9737187910644,0.4756186612576065,0.094763057765479,Railways,Ministry of Railways,CR,1
6663,5202.29,79,3500.0,114.98028909329828,0.7807729251088098,0.6870742857142857,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],0
351,494.0,98,2993.0,98.3245729303548,1.4074074074074074,0.9966989642499166,Railways,Ministry of Railways,North Eastern Railway [NER],1
2081,2769.0,88,3010.0,98.88304862023652,1.3306102835175395,0.8899401993355482,Railways,Ministry of Railways,Central Railway [CR] - II,1
3029,2458.15,85,3378.0,110.9724047306176,0.8115384615384615,0.7659561870929544,Railways,Ministry of Railways,South Eastern Railway - JH,0
2445,3122.0,100,3927.0,129.00788436268067,1.2768916155419223,0.7751464222052458,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],1
1589,1541.7,92,2596.0,85.28252299605782,0.970232850849591,1.0787673343605546,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,1
2500,2033.31,70,2305.0,75.7227332457293,0.8133239999999999,0.9244251626898048,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
4060,3683.75,93,3497.0,114.88173455978976,0.9073275862068966,0.809528167000286,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],1
8964,8097.47,80,5770.0,189.5532194480946,0.9033322177599288,0.4220450606585789,Railways,Ministry of Railways,RVNL - II,0
601,283.0,17,1824.0,59.92115637319316,0.4708818635607321,0.2837061403508772,Railways,Ministry of Railways,SR-ERS,0
1473,2824.8,91,7529.0,247.33902759526936,1.917718940936864,0.3679160579094169,Railways,Ministry of Railways,East Central Railway [ECR] - II,1
2842,1721.14,30,5112.0,167.93692509855452,0.6056087262491203,0.1786384976525821,Railways,Ministry of Railways,South Western Railway [SWR] - II,1
190,0.0,0,1847.0,60.67674113009198,0.0,0.0,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
1171,848.0,82,4991.0,163.96189224704335,0.7241673783091375,0.5001162091765178,Railways,Ministry of Railways,SECR,0
686,536.04,59,2978.0,97.83180026281208,0.7813994169096209,0.6030758898589658,Railways,Ministry of Railways,East Central Railway [ECR] - II,0
352,18.0,25,1491.0,48.98160315374507,0.0511363636363636,0.5103957075788061,Railways,Ministry of Railways,South Central Railway [SCR] - II,0
819,471.0,98,2800.0,91.98423127463865,0.575091575091575,1.0654,Railways,Ministry of Railways,North Western Railway [NWR],1
3733,4112.59,92,3197.0,105.0262812089356,1.1016849718724886,0.8759712230215828,Railways,Ministry of Railways,South Central Railway [SCR] - II,1
890,391.73,89,-27.0,-0.8869908015768725,0.4401460674157303,0.6743353097526068,Railways,Ministry of Railways,Central Organisation for Railway Electrification [CORE],0
2913,2751.0,83,5114.0,168.00262812089355,0.9443872296601442,0.4940398904966758,Railways,Ministry of Railways,North Central Railway,0
2067,1908.49,74,4561.0,149.83574244415243,0.9233139816158684,0.4938741504056128,Railways,Ministry of Railways,East Central Railway [ECR] - I,1
482,461.0,96,-7641.0,-251.0183968462549,0.9564315352697096,0.6743353097526068,Railways,Ministry of Railways,WR,1
5060,5007.82,86,6209.0,203.9750328515112,0.989687747035573,0.4216202287002737,Railways,Ministry of Railways,RVNL - II,0
744,969.05,95,2755.5,90.52233902759525,1.302486559139785,0.6743353097526068,Railways,Ministry of Railways,RVNL,1
1878,2628.8,89,3927.0,129.00788436268067,1.3997870074547392,0.6898803157626687,Railways,Ministry of Railways,South Western Railway [SWR] - II,1
7474,1658.03,22,4058.0,133.31143232588698,0.2218397109981268,0.165027106949236,Railways,Ministry of Railways,RVNL - II,0
2450,1815.49,52,3862.0,126.87253613666228,0.7410163265306122,0.4098601760745728,Railways,Ministry of Railways,Central Railway [CR] - II,0
1547,1308.2,90,3036.0,99.73718791064388,0.8456367162249515,0.9023715415019764,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
357,579.0,95,2342.0,76.93823915900131,1.6218487394957983,1.2347566182749787,Railways,Ministry of Railways,RVNL,1
722,1100.0,70,2698.0,88.63337713534823,1.5235457063711912,0.7897702001482579,Railways,Ministry of Railways,CAO/C/II/NR,1
1000,401.61,36,2755.5,90.52233902759525,0.40161,0.6743353097526068,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
819,588.32,75,2414.0,79.3035479632063,0.7183394383394384,0.9457332228666115,Railways,Ministry of Railways,East Central Railway [ECR] - I,0
2002,1884.84,93,2008.0,65.9658344283837,0.9414785214785214,1.4098207171314745,Railways,Ministry of Railways,CAO/C/NCR,0
4330,1989.0,53,2952.0,96.97766097240472,0.4593533487297921,0.5465176151761518,Railways,Ministry of Railways,North Central Railway,0
2140,2124.15,88,2975.0,97.73324572930356,0.9925934579439252,0.9004100840336134,Railways,Ministry of Railways,SECR,1
402,361.0,86,4294.0,141.06438896189223,0.8980099502487562,0.6096506753609688,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],1
4835,4361.23,59,6145.0,201.8725361366623,0.9020124095139608,0.2922636289666395,Railways,Ministry of Railways,RVNL - II,1
493,3.0,1,2312.0,75.9526938239159,0.0060851926977687,0.0131660899653979,Railways,Ministry of Railways,WR,0
825,770.18,83,4172.0,137.05650459921156,0.9335515151515152,0.6055896452540748,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
1000,1029.97,67,4233.0,139.0604467805519,1.02997,0.4818048665249232,Railways,Ministry of Railways,Eastern Railway [ER] - I,0
350,0.0,0,1056.0,34.69119579500657,0.0,0.0,Railways,Ministry of Railways,Eastern Railway [ER] - I,1
836,9.29,1,2755.5,90.52233902759525,0.0111124401913875,0.6743353097526068,Railways,Ministry of Railways,Central Railway [CR] - II,0
2478,3295.49,90,2128.0,69.90801576872536,1.3298991121872477,1.287406015037594,Railways,Ministry of Railways,West Central Railway WCR I,1
1248,1537.77,92,3105.0,102.00394218134034,1.2321875,0.901925925925926,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],0
1953,2915.49,90,4352.0,142.96977660972405,1.492826420890937,0.6295036764705882,Railways,Ministry of Railways,South Central Railway [SCR] - II,1
614,479.22,55,2082.0,68.39684625492772,0.7804885993485342,0.8041306436119117,Railways,Ministry of Railways,East Central Railway [ECR] - I,1
3250,3176.46,97,3129.0,102.79237844940867,0.9773723076923077,0.9436497283477148,Railways,Ministry of Railways,RVNL - II,0
3055,2574.54,94,939.0,30.847568988173453,0.8427299509001637,3.0472417465388717,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],1
3792,4983.45,89,11963.0,393.0026281208935,1.3142009493670883,0.2264615899021984,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,1
1626,2060.97,92,7421.0,243.79106438896187,1.2675092250922508,0.3773723217895163,Railways,Ministry of Railways,East Central Railway [ECR] - II,1
2362,1787.49,68,4376.0,143.75821287779235,0.7567696867061812,0.4730164533820841,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
2501,1264.18,29,6940.0,227.98948751642573,0.5054698120751699,0.1271988472622478,Railways,Ministry of Railways,South Central Railway [SCR] - II,0
813,292.15,15,1458.0,47.89750328515112,0.3593480934809347,0.3131687242798354,Railways,Ministry of Railways,Southern Railway [SR] - II,0
304,214.0,65,2841.0,93.3311432325887,0.7039473684210527,0.6964449137627595,Railways,Ministry of Railways,North Central Railway,1
8914,4971.65,70,7371.0,242.1484888304862,0.5577350235584474,0.2890788224121557,Railways,Ministry of Railways,North Central Railway,0
473,284.26,4,1768.0,58.08147174770039,0.6009725158562368,0.068868778280543,Railways,Ministry of Railways,South Eastern Railway [SER] - I,0
238,118.0,55,2222.0,72.99605781865965,0.4957983193277311,0.7534653465346536,Railways,Ministry of Railways,CAO/C/NR,0
342,0.0,0,1916.0,62.94349540078844,0.0,0.0,Railways,Ministry of Railways,South Western Railway [SWR] - II,1
1160,1713.38,71,3910.0,128.44940867279894,1.477051724137931,0.5527468030690538,Railways,Ministry of Railways,South Central Railway [SCR] - II,1
297,123.17,15,5203.0,170.92641261498028,0.4147138047138047,0.0877570632327503,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
5961,4928.62,94,3308.0,108.67279894875163,0.8268109377621204,0.864981862152358,Railways,Ministry of Railways,RVNL - II,0
844,693.0,68,1534.0,50.39421813403416,0.8210900473933649,1.349361147327249,Railways,Ministry of Railways,Western Railway [WR] - II,1
262,203.0,58,4594.0,150.91984231274637,0.7748091603053435,0.384309969525468,Railways,Ministry of Railways,SECR,0
359,40.0,1,3231.0,106.14323258869908,0.1114206128133704,0.0094212318167749,Railways,Ministry of Railways,Southern Railway [SR] - I,0
2649,1399.0,62,4041.0,132.75295663600525,0.5281238203095507,0.4670329126453848,Railways,Ministry of Railways,North Central Railway,0
311,208.0,92,2289.0,75.19710906701708,0.6688102893890675,1.2234512887723896,Railways,Ministry of Railways,Western Railway,0
33690,2246.15,16,3196.0,104.99342969776608,0.0666711190264173,0.1523904881101377,Railways,Ministry of Railways,Mumbai Rail Vikas Corporation Ltd.[MRVC],0
8087,7364.0,87,2152.0,70.69645203679369,0.9105972548534684,1.2306133828996284,Railways,Ministry of Railways,Mumbai Rail Vikas Corporation Ltd.[MRVC],0
10947,5057.67,60,1947.0,63.96189224704336,0.4620142504795834,0.9380585516178738,Railways,Ministry of Railways,Mumbai Rail Vikas Corporation Ltd.[MRVC],0
108000,78690.9,53,4536.0,149.01445466491458,0.7286194444444444,0.3556701940035273,Railways,Ministry of Railways,National High Speed Rail Corporation [NHSRC],0
435,901.0,56,2755.5,90.52233902759525,2.071264367816092,0.6743353097526068,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],1
1586,1586.82,99,2313.0,75.9855453350854,1.0005170239596468,1.3028793774319067,Railways,Ministry of Railways,East Central Railway [ECR] - II,0
462,75.0,7,2755.5,90.52233902759525,0.1623376623376623,0.6743353097526068,Railways,Ministry of Railways,WR,0
2312,2179.0,54,5539.0,181.96452036793693,0.9424740484429066,0.2967611482217007,Railways,Ministry of Railways,South Central Railway [SCR] - II,1
713,598.38,80,6459.0,212.1879106438896,0.8392426367461431,0.3770243071682923,Railways,Ministry of Railways,Southern Railway [SR] - II,1
1400,1472.0,80,2283.0,75.0,1.0514285714285714,1.0666666666666669,Railways,Ministry of Railways,MRIDC,0
2018,1848.0,74,15616.0,513.0091984231275,0.9157581764122894,0.1442469262295082,Railways,Ministry of Railways,Northen Railway [NR],0
2400,2188.0,65,2491.0,81.83311432325887,0.9116666666666666,0.7942994781212365,Railways,Ministry of Railways,South Eastern Railway [SER] - I,0
2650,4152.4,96,7215.0,237.02365308804204,1.566943396226415,0.405022869022869,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],1
437,43.0,15,2755.5,90.52233902759525,0.0983981693363844,0.6743353097526068,Railways,Ministry of Railways,SECR,1
410,6.0,4,1825.0,59.95400788436268,0.0146341463414634,0.066717808219178,Railways,Ministry of Railways,PCE/WR,1
1942,3412.98,67,5367.0,176.31406044678053,1.7574562306900103,0.3800037264766164,Railways,Ministry of Railways,Western Railway [WR] - II,1
2565,2063.57,66,4017.0,131.96452036793693,0.8045107212475634,0.500134428678118,Railways,Ministry of Railways,South Western Railway [SWR] - II,1
495,306.0,46,3286.0,107.95006570302232,0.6181818181818182,0.4261229458307973,Railways,Ministry of Railways,Western Railway [WR] - II,1
1096,1056.18,89,2215.0,72.76609724047306,0.9636678832116788,1.223097065462754,Railways,Ministry of Railways,Western Railway [WR] - II,0
170,0.0,0,2755.5,90.52233902759525,0.0,0.6743353097526068,Railways,Ministry of Railways,SECR,1
4830,2764.13,32,5781.0,189.91458607095925,0.5722836438923395,0.1684967998616156,Railways,Ministry of Railways,"Metro Railway, Kolkata",0
955,118.0,2,2755.5,90.52233902759525,0.1235602094240837,0.6743353097526068,Railways,Ministry of Railways,CR,1
308,267.83,60,2556.0,83.96846254927726,0.8695779220779221,0.7145539906103286,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
307,82.0,8,2952.0,96.97766097240472,0.2671009771986971,0.0824932249322493,Railways,Ministry of Railways,PCE/WR,1
734,475.73,99,6103.0,200.4927726675427,0.6481335149863761,0.4937833852203834,Railways,Ministry of Railways,Southern Railways [SR] - construction,1
1178,1489.5,85,2772.0,91.06438896189223,1.2644312393887946,0.9334054834054832,Railways,Ministry of Railways,South Eastern Railway [SER] - I,1
2555,763.08,48,5114.0,168.00262812089355,0.2986614481409002,0.2857098161908487,Railways,Ministry of Railways,Eastern Railway [ER] - I,0
3627,6548.0,84,3185.0,104.63206307490144,1.8053487730907083,0.8028131868131869,Railways,Ministry of Railways,Central Railway [CR] - II,1
152,20.0,68,1154.0,37.91064388961892,0.131578947368421,1.7936915077989604,Railways,Ministry of Railways,PCE/WR,1
1081,731.0,72,1850.0,60.77529566360053,0.6762257169287696,1.1846918918918918,Railways,Ministry of Railways,Western Railway [WR] - II,0
3545,3163.08,95,3036.0,99.73718791064388,0.8922651622002821,0.9525032938076416,Railways,Ministry of Railways,South East Central Railway [SECR] - II,0
3032,3592.92,70,9035.0,296.81340341655715,1.185,0.2358384061981184,Railways,Ministry of Railways,West Central Railway [WCR] - II,1
2374,1777.0,85,3197.0,105.0262812089356,0.7485256950294861,0.809321238661245,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],0
5678,4314.0,87,6938.0,227.92378449408676,0.7597745685100388,0.3817065436725281,Railways,Ministry of Railways,Western Railway [WR] - II,1
2496,1691.88,67,2739.0,89.98028909329828,0.6778365384615385,0.7446075209930633,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
302,381.0,50,3561.0,116.98423127463865,1.2615894039735098,0.4274080314518393,Railways,Ministry of Railways,South Central Railway [SCR] - I,1
352,239.01,59,1610.0,52.890932982917214,0.6790056818181818,1.1155031055900622,Railways,Ministry of Railways,North Western Railway [NWR],0
38953,24645.2,65,3338.0,109.65834428383704,0.6326906785099993,0.5927501497902936,Railways,Ministry of Railways,RVNL - II,0
245,82.0,35,1490.0,48.94875164257556,0.3346938775510204,0.7150335570469799,Railways,Ministry of Railways,South Eastern Railway [SER] - I,0
1216,2039.0,91,2855.0,93.79106438896189,1.6768092105263157,0.9702416812609458,Railways,Ministry of Railways,East Central Railway [ECR] - II,1
1320,457.35,3,3529.0,115.9329829172142,0.3464772727272727,0.0258770189855483,Railways,Ministry of Railways,North Eastern Railway [NER],0
462,178.45,6,3520.0,115.63731931668856,0.3862554112554112,0.0518863636363636,Railways,Ministry of Railways,Eastern Railway [ER] - I,0
735,605.0,78,9406.0,309.0013140604468,0.8231292517006803,0.2524261109929832,Railways,Ministry of Railways,East Central Railway [ECR] - I,0
519,337.03,82,2755.5,90.52233902759525,0.649383429672447,0.6743353097526068,Railways,Ministry of Railways,East Central Railway [ECR] - I,0
670,102.0,12,2613.0,85.84099868593955,0.1522388059701492,0.1397933409873708,Railways,Ministry of Railways,PCE/WR,1
350,87.0,32,2891.0,94.9737187910644,0.2485714285714285,0.3369353164994811,Railways,Ministry of Railways,PCE/WR,0
500,561.26,80,3803.0,124.93429697766096,1.12252,0.6403365763870629,Railways,Ministry of Railways,West Central Railway [WCR] - II,1
304,134.0,35,1216.0,39.94743758212878,0.4407894736842105,0.8761513157894737,Railways,Ministry of Railways,North Western Railway [NWR],0
1454,69.58,11,2755.5,90.52233902759525,0.0478541953232462,0.6743353097526068,Railways,Ministry of Railways,South Western Railway [SWR] - II,0
7877,8883.6,80,2039.0,66.98423127463863,1.1277897676780502,1.194310936733693,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],1
905,1150.0,10,3370.0,110.7095926412615,1.270718232044199,0.0903264094955489,Railways,Ministry of Railways,WR,1
495,29.5,1,3256.0,106.96452036793691,0.0595959595959596,0.0093488943488943,Railways,Ministry of Railways,CAO/C/ECoR,0
1928,1902.91,47,7670.0,251.9710906701708,0.9869865145228216,0.1865293350717079,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,0
1189,1287.05,90,6574.0,215.9658344283837,1.0824642556770394,0.4167325829023426,Railways,Ministry of Railways,Eastern Railway [ER] - I,1
2798,1891.9,14,2932.0,96.32063074901446,0.6761615439599714,0.1453478854024556,Railways,Ministry of Railways,North Western Railway [NWR],0
2595,3142.35,92,3059.0,100.49277266754272,1.2109248554913294,0.9154887218045112,Railways,Ministry of Railways,South Central Railway [SCR] - II,1
8975,4950.0,88,3414.0,112.1550591327201,0.5515320334261838,0.7846280023432923,Railways,Ministry of Railways,RVNL - II,0
3631,1113.53,18,2993.0,98.3245729303548,0.3066730928118975,0.1830671566989642,Railways,Ministry of Railways,Southern Railway [SR] - II,0
